Bin Id	Marker lineage	genomes	markers	marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
ERR3684703	f__Spirochaetaceae (UID2512)	56	235	124	7	219	9	0	0	0	96.72	4.89	22.22
ERR3684704	f__Spirochaetaceae (UID2512)	56	235	124	20	199	16	0	0	0	88.81	4.60	31.25
ERR3684705	f__Spirochaetaceae (UID2512)	56	235	124	130	96	8	1	0	0	38.92	2.51	0.00
ERR3684706	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.27	100.00
ERR3684707	f__Spirochaetaceae (UID2512)	56	235	124	16	205	14	0	0	0	91.81	5.59	28.57
ERR3684708	f__Spirochaetaceae (UID2512)	56	235	124	6	216	13	0	0	0	96.88	5.26	15.38
ERR3684709	f__Spirochaetaceae (UID2512)	56	235	124	79	142	14	0	0	0	59.84	3.81	35.71
ERR3684710	f__Spirochaetaceae (UID2512)	56	235	124	48	170	16	1	0	0	73.85	9.00	26.32
ERR3684711	f__Spirochaetaceae (UID2512)	56	235	124	75	149	11	0	0	0	62.99	3.71	0.00
ERR3684712	f__Spirochaetaceae (UID2512)	56	235	124	23	201	11	0	0	0	88.56	3.31	18.18
ERR3684713	f__Spirochaetaceae (UID2512)	56	235	124	16	198	18	2	0	1	89.22	5.34	14.71
ERR3684714	f__Spirochaetaceae (UID2512)	56	235	124	26	192	17	0	0	0	87.33	5.22	17.65
ERR3684715	f__Spirochaetaceae (UID2512)	56	235	124	94	133	8	0	0	0	57.65	2.83	37.50
ERR3684716	f__Spirochaetaceae (UID2512)	56	235	124	71	149	15	0	0	0	64.10	7.27	40.00
ERR3684717	f__Spirochaetaceae (UID2512)	56	235	124	51	169	15	0	0	0	76.32	3.75	20.00
ERR3684718	f__Spirochaetaceae (UID2512)	56	235	124	28	192	15	0	0	0	83.75	3.52	20.00
ERR3684719	f__Spirochaetaceae (UID2512)	56	235	124	82	141	12	0	0	0	60.48	5.83	16.67
ERR3684720	f__Spirochaetaceae (UID2512)	56	235	124	61	167	7	0	0	0	70.86	1.11	0.00
ERR3684721	f__Spirochaetaceae (UID2512)	56	235	124	34	184	17	0	0	0	83.33	7.77	23.53
ERR3684722	f__Spirochaetaceae (UID2512)	56	235	124	16	205	14	0	0	0	89.20	6.60	14.29
ERR3684723	f__Spirochaetaceae (UID2512)	56	235	124	9	218	8	0	0	0	96.34	2.59	37.50
ERR3684724	f__Spirochaetaceae (UID2512)	56	235	124	6	220	9	0	0	0	97.29	4.09	55.56
ERR3684725	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684726	f__Spirochaetaceae (UID2512)	56	235	124	51	167	17	0	0	0	79.23	8.15	11.76
ERR3684727	f__Spirochaetaceae (UID2512)	56	235	124	14	211	10	0	0	0	92.18	4.23	30.00
ERR3684728	f__Spirochaetaceae (UID2512)	56	235	124	20	200	14	1	0	0	89.11	5.33	17.65
ERR3684729	f__Spirochaetaceae (UID2512)	56	235	124	139	87	9	0	0	0	38.97	3.16	33.33
ERR3684730	f__Spirochaetaceae (UID2512)	56	235	124	131	99	5	0	0	0	41.60	1.94	40.00
ERR3684731	f__Spirochaetaceae (UID2512)	56	235	124	151	79	5	0	0	0	29.08	1.26	20.00
ERR3684732	f__Spirochaetaceae (UID2512)	56	235	124	139	91	5	0	0	0	36.49	0.55	20.00
ERR3684733	f__Spirochaetaceae (UID2512)	56	235	124	108	116	11	0	0	0	50.35	4.92	27.27
ERR3684734	f__Spirochaetaceae (UID2512)	56	235	124	132	90	13	0	0	0	38.82	1.53	30.77
ERR3684735	f__Spirochaetaceae (UID2512)	56	235	124	120	110	5	0	0	0	46.07	2.69	20.00
ERR3684736	f__Spirochaetaceae (UID2512)	56	235	124	195	40	0	0	0	0	14.20	0.00	0.00
ERR3684737	f__Spirochaetaceae (UID2512)	56	235	124	129	104	2	0	0	0	37.46	1.61	50.00
ERR3684738	f__Spirochaetaceae (UID2512)	56	235	124	162	72	1	0	0	0	27.61	0.12	0.00
ERR3684739	f__Spirochaetaceae (UID2512)	56	235	124	15	209	11	0	0	0	93.05	5.34	36.36
ERR3684740	f__Spirochaetaceae (UID2512)	56	235	124	58	163	14	0	0	0	69.70	3.59	28.57
ERR3684741	f__Spirochaetaceae (UID2512)	56	235	124	3	230	2	0	0	0	97.98	0.29	100.00
ERR3684742	f__Spirochaetaceae (UID2512)	56	235	124	22	202	11	0	0	0	89.68	4.67	27.27
ERR3684743	f__Spirochaetaceae (UID2512)	56	235	124	18	205	12	0	0	0	91.66	5.62	41.67
ERR3684744	f__Spirochaetaceae (UID2512)	56	235	124	15	208	12	0	0	0	90.69	4.64	16.67
ERR3684745	f__Spirochaetaceae (UID2512)	56	235	124	13	212	10	0	0	0	92.18	3.62	20.00
ERR3684746	f__Spirochaetaceae (UID2512)	56	235	124	9	214	12	0	0	0	95.07	3.70	41.67
ERR3684747	f__Spirochaetaceae (UID2512)	56	235	124	19	203	13	0	0	0	90.87	5.10	30.77
ERR3684748	f__Spirochaetaceae (UID2512)	56	235	124	7	221	7	0	0	0	96.61	4.30	0.00
ERR3684749	f__Spirochaetaceae (UID2512)	56	235	124	13	205	17	0	0	0	93.43	5.63	35.29
ERR3684750	f__Spirochaetaceae (UID2512)	56	235	124	10	217	8	0	0	0	94.71	3.75	25.00
ERR3684751	f__Spirochaetaceae (UID2512)	56	235	124	48	172	15	0	0	0	75.97	6.07	26.67
ERR3684752	f__Spirochaetaceae (UID2512)	56	235	124	28	189	18	0	0	0	86.78	5.40	33.33
ERR3684753	f__Spirochaetaceae (UID2512)	56	235	124	26	195	13	1	0	0	88.45	5.60	18.75
ERR3684754	f__Spirochaetaceae (UID2512)	56	235	124	99	125	11	0	0	0	53.26	4.63	18.18
ERR3684755	f__Spirochaetaceae (UID2512)	56	235	124	175	58	2	0	0	0	21.17	0.85	0.00
ERR3684756	f__Spirochaetaceae (UID2512)	56	235	124	132	98	5	0	0	0	39.47	1.00	40.00
ERR3684757	f__Spirochaetaceae (UID2512)	56	235	124	167	66	2	0	0	0	25.10	1.01	0.00
ERR3684758	f__Spirochaetaceae (UID2512)	56	235	124	38	183	13	1	0	0	81.18	4.46	25.00
ERR3684759	f__Spirochaetaceae (UID2512)	56	235	124	70	156	8	1	0	0	66.71	4.23	45.45
ERR3684760	f__Spirochaetaceae (UID2512)	56	235	124	124	107	4	0	0	0	43.06	0.86	0.00
ERR3684761	f__Spirochaetaceae (UID2512)	56	235	124	73	154	8	0	0	0	61.87	3.60	12.50
ERR3684762	f__Spirochaetaceae (UID2512)	56	235	124	115	111	8	1	0	0	50.37	3.35	54.55
ERR3684763	f__Spirochaetaceae (UID2512)	56	235	124	69	159	7	0	0	0	67.34	2.18	0.00
ERR3684764	f__Spirochaetaceae (UID2512)	56	235	124	42	178	15	0	0	0	79.62	5.29	20.00
ERR3684765	k__Bacteria (UID203)	5449	104	58	97	6	1	0	0	0	1.80	0.16	0.00
ERR3684766	f__Spirochaetaceae (UID2512)	56	235	124	167	66	2	0	0	0	28.83	0.83	0.00
ERR3684767	f__Spirochaetaceae (UID2512)	56	235	124	163	66	6	0	0	0	28.52	2.90	16.67
ERR3684768	f__Spirochaetaceae (UID2512)	56	235	124	126	105	4	0	0	0	40.80	2.02	25.00
ERR3684769	f__Spirochaetaceae (UID2512)	56	235	124	168	63	4	0	0	0	27.45	0.52	0.00
ERR3684770	f__Spirochaetaceae (UID2512)	56	235	124	122	103	10	0	0	0	43.09	2.97	30.00
ERR3684771	f__Spirochaetaceae (UID2512)	56	235	124	147	84	4	0	0	0	31.21	0.73	0.00
ERR3684772	k__Bacteria (UID203)	5449	99	54	75	23	1	0	0	0	28.20	0.17	0.00
ERR3684773	f__Spirochaetaceae (UID2512)	56	235	124	167	66	2	0	0	0	24.15	0.83	0.00
ERR3684774	k__Bacteria (UID203)	5449	99	54	94	5	0	0	0	0	4.04	0.00	0.00
ERR3684775	k__Bacteria (UID203)	5449	99	54	84	14	1	0	0	0	18.27	1.85	0.00
ERR3684776	f__Spirochaetaceae (UID2512)	56	235	124	194	41	0	0	0	0	15.71	0.00	0.00
ERR3684777	k__Bacteria (UID203)	5449	99	54	83	15	1	0	0	0	13.59	0.17	0.00
ERR3684778	k__Bacteria (UID203)	5449	104	58	93	8	3	0	0	0	2.85	0.47	33.33
ERR3684779	k__Bacteria (UID203)	5449	99	54	82	15	2	0	0	0	15.54	0.34	0.00
ERR3684780	f__Spirochaetaceae (UID2512)	56	235	124	196	38	1	0	0	0	13.11	0.05	0.00
ERR3684781	k__Bacteria (UID203)	5449	99	54	77	21	1	0	0	0	18.75	1.85	100.00
ERR3699556	f__Spirochaetaceae (UID2512)	56	235	124	11	212	12	0	0	0	95.38	4.78	75.00
ERR3699557	f__Spirochaetaceae (UID2512)	56	235	124	9	218	8	0	0	0	96.07	4.11	50.00
ERR3699558	f__Spirochaetaceae (UID2512)	56	235	124	118	100	17	0	0	0	48.34	6.83	11.76
ERR3699559	f__Spirochaetaceae (UID2512)	56	235	124	20	201	14	0	0	0	89.77	6.34	35.71
ERR3699560	f__Spirochaetaceae (UID2512)	56	235	124	22	203	10	0	0	0	87.49	4.16	20.00
ERR3699561	f__Spirochaetaceae (UID2512)	56	235	124	27	193	15	0	0	0	85.58	4.47	6.67
ERR3699562	f__Spirochaetaceae (UID2512)	56	235	124	18	206	11	0	0	0	88.31	3.20	45.45
ERR3699563	f__Spirochaetaceae (UID2512)	56	235	124	15	205	15	0	0	0	91.32	4.07	26.67
ERR3699564	f__Spirochaetaceae (UID2512)	56	235	124	31	195	9	0	0	0	83.60	2.39	22.22
ERR3699565	f__Spirochaetaceae (UID2512)	56	235	124	94	138	3	0	0	0	58.27	1.81	33.33
ERR3699566	f__Spirochaetaceae (UID2512)	56	235	124	17	204	14	0	0	0	92.10	5.46	21.43
ERR3699567	f__Spirochaetaceae (UID2512)	56	235	124	15	208	12	0	0	0	93.45	4.94	33.33
ERR3699568	f__Spirochaetaceae (UID2512)	56	235	124	22	198	14	1	0	0	87.38	5.18	35.29
ERR3699569	f__Spirochaetaceae (UID2512)	56	235	124	36	186	13	0	0	0	83.62	4.14	23.08
ERR3699570	f__Spirochaetaceae (UID2512)	56	235	124	5	219	10	1	0	0	96.77	3.81	23.08
ERR3699571	f__Spirochaetaceae (UID2512)	56	235	124	35	185	15	0	0	0	83.35	4.40	26.67
ERR3699572	f__Spirochaetaceae (UID2512)	56	235	124	25	199	11	0	0	0	86.72	3.67	45.45
ERR3699573	f__Spirochaetaceae (UID2512)	56	235	124	28	190	16	1	0	0	83.32	5.50	26.32
ERR3699574	f__Spirochaetaceae (UID2512)	56	235	124	39	185	10	1	0	0	79.80	4.21	23.08
ERR3699575	f__Spirochaetaceae (UID2512)	56	235	124	61	162	12	0	0	0	72.51	3.44	33.33
ERR3699576	f__Spirochaetaceae (UID2512)	56	235	124	12	207	16	0	0	0	92.31	7.26	43.75
ERR3699577	f__Spirochaetaceae (UID2512)	56	235	124	160	61	5	5	1	3	24.90	5.44	1.18
ERR3699578	f__Spirochaetaceae (UID2512)	56	235	124	59	165	11	0	0	0	66.67	3.03	0.00
ERR3699579	f__Spirochaetaceae (UID2512)	56	235	124	83	143	9	0	0	0	62.54	3.10	44.44
ERR3699580	f__Spirochaetaceae (UID2512)	56	235	124	115	114	5	1	0	0	48.33	1.41	0.00
ERR3699581	f__Spirochaetaceae (UID2512)	56	235	124	26	197	12	0	0	0	86.00	4.52	16.67
ERR3699582	f__Spirochaetaceae (UID2512)	56	235	124	137	97	1	0	0	0	34.33	0.05	0.00
ERR3699583	f__Spirochaetaceae (UID2512)	56	235	124	142	87	6	0	0	0	35.14	2.99	0.00
ERR3699584	f__Spirochaetaceae (UID2512)	56	235	124	127	103	5	0	0	0	40.53	1.93	20.00
ERR3699585	f__Spirochaetaceae (UID2512)	56	235	124	185	49	1	0	0	0	18.97	0.05	0.00
ERR3699586	f__Spirochaetaceae (UID2512)	56	235	124	172	61	2	0	0	0	25.24	0.43	0.00
ERR3699587	f__Spirochaetaceae (UID2512)	56	235	124	183	52	0	0	0	0	17.15	0.00	0.00
ERR3699588	f__Spirochaetaceae (UID2512)	56	235	124	171	63	1	0	0	0	26.86	0.81	100.00
ERR3699589	f__Spirochaetaceae (UID2512)	56	235	124	184	50	1	0	0	0	16.85	0.05	0.00
ERR3699590	f__Spirochaetaceae (UID2512)	56	235	124	101	128	5	1	0	0	53.76	3.14	12.50
ERR3699591	f__Spirochaetaceae (UID2512)	56	235	124	124	102	9	0	0	0	47.17	2.60	11.11
ERR3699592	f__Spirochaetaceae (UID2512)	56	235	124	172	63	0	0	0	0	19.67	0.00	0.00
ERR3699593	f__Spirochaetaceae (UID2512)	56	235	124	179	54	2	0	0	0	20.05	0.94	0.00
ERR3699594	f__Spirochaetaceae (UID2512)	56	235	124	191	43	1	0	0	0	13.66	0.05	0.00
ERR3699595	f__Spirochaetaceae (UID2512)	56	235	124	158	73	3	0	1	0	26.26	1.00	11.11
ERR3699596	f__Spirochaetaceae (UID2512)	56	235	124	168	61	6	0	0	0	27.01	2.56	16.67
ERR3699597	k__Bacteria (UID203)	5449	99	54	81	17	1	0	0	0	14.12	1.85	0.00
ERR3811624	f__Spirochaetaceae (UID2512)	56	235	124	18	206	11	0	0	0	88.12	5.25	27.27
ERR3811625	f__Spirochaetaceae (UID2512)	56	235	124	8	217	10	0	0	0	94.49	4.51	50.00
ERR3811626	f__Spirochaetaceae (UID2512)	56	235	124	85	141	9	0	0	0	60.40	4.11	11.11
ERR3811627	f__Spirochaetaceae (UID2512)	56	235	124	39	181	15	0	0	0	80.91	5.06	6.67
ERR3811628	f__Spirochaetaceae (UID2512)	56	235	124	16	212	7	0	0	0	91.57	3.64	0.00
ERR3811629	f__Spirochaetaceae (UID2512)	56	235	124	29	191	15	0	0	0	83.34	8.65	13.33
ERR3811630	f__Spirochaetaceae (UID2512)	56	235	124	23	194	18	0	0	0	90.47	8.04	38.89
ERR3811631	f__Spirochaetaceae (UID2512)	56	235	124	12	215	8	0	0	0	93.00	1.67	37.50
ERR3811632	f__Spirochaetaceae (UID2512)	56	235	124	129	93	9	2	1	1	38.94	5.63	12.90
ERR3811633	f__Spirochaetaceae (UID2512)	56	235	124	40	176	19	0	0	0	80.71	7.44	21.05
ERR3811634	f__Spirochaetaceae (UID2512)	56	235	124	42	175	18	0	0	0	79.34	5.79	33.33
ERR3811635	f__Spirochaetaceae (UID2512)	56	235	124	53	169	12	1	0	0	74.18	4.41	13.33
ERR3811636	f__Spirochaetaceae (UID2512)	56	235	124	45	173	17	0	0	0	75.67	6.38	17.65
ERR3811637	k__Bacteria (UID203)	5449	99	54	92	7	0	0	0	0	5.30	0.00	0.00
ERR3811638	f__Spirochaetaceae (UID2512)	56	235	124	169	65	1	0	0	0	23.77	0.05	0.00
ERR3811639	f__Spirochaetaceae (UID2512)	56	235	124	91	137	7	0	0	0	56.23	3.28	14.29
ERR3811640	f__Spirochaetaceae (UID2512)	56	235	124	137	95	3	0	0	0	36.59	0.50	33.33
ERR3811641	f__Spirochaetaceae (UID2512)	56	235	124	75	149	11	0	0	0	67.04	4.52	27.27
ERR3811642	f__Spirochaetaceae (UID2512)	56	235	124	21	201	13	0	0	0	88.95	3.34	0.00
ERR3811643	f__Spirochaetaceae (UID2512)	56	235	124	22	199	14	0	0	0	88.86	4.88	7.14
ERR3811644	f__Spirochaetaceae (UID2512)	56	235	124	100	123	11	1	0	0	49.88	5.19	21.43
ERR3811645	f__Spirochaetaceae (UID2512)	56	235	124	147	85	3	0	0	0	32.06	0.83	33.33
ERR3811646	f__Spirochaetaceae (UID2512)	56	235	124	148	84	3	0	0	0	34.79	0.28	33.33
ERR3811647	f__Spirochaetaceae (UID2512)	56	235	124	137	94	4	0	0	0	41.04	0.17	25.00
ERR3811648	k__Bacteria (UID203)	5449	99	54	74	24	1	0	0	0	26.61	1.85	100.00
ERR3811649	f__Spirochaetaceae (UID2512)	56	235	124	133	100	2	0	0	0	43.62	0.43	50.00
ERR3811650	k__Bacteria (UID203)	5449	104	58	98	6	0	0	0	0	5.83	0.00	0.00
ERR3811651	f__Spirochaetaceae (UID2512)	56	235	124	195	39	1	0	0	0	16.60	0.81	0.00
ERR3811652	k__Bacteria (UID203)	5449	99	54	83	16	0	0	0	0	15.52	0.00	0.00
ERR3811653	f__Spirochaetaceae (UID2512)	56	235	124	167	66	2	0	0	0	28.72	1.21	50.00
ERR3811654	f__Spirochaetaceae (UID2512)	56	235	124	175	57	3	0	0	0	21.40	1.24	66.67
ERR3811655	f__Spirochaetaceae (UID2512)	56	235	124	196	39	0	0	0	0	13.68	0.00	0.00
ERR3811656	k__Bacteria (UID203)	5449	99	54	89	10	0	0	0	0	10.30	0.00	0.00
ERR3811657	k__Bacteria (UID203)	5449	99	54	94	5	0	0	0	0	6.09	0.00	0.00
ERR3811658	f__Spirochaetaceae (UID2512)	56	235	124	141	91	3	0	0	0	36.56	0.36	0.00
ERR3811659	f__Spirochaetaceae (UID2512)	56	235	124	192	42	1	0	0	0	16.02	0.81	0.00
ERR3811660	k__Bacteria (UID203)	5449	99	54	85	13	1	0	0	0	12.29	1.85	0.00
ERR3811661	k__Bacteria (UID203)	5449	99	54	88	11	0	0	0	0	8.82	0.00	0.00
ERR3811662	f__Spirochaetaceae (UID2512)	56	235	124	165	67	3	0	0	0	28.51	1.61	0.00
ERR3811663	f__Spirochaetaceae (UID2512)	56	235	124	172	63	0	0	0	0	22.16	0.00	0.00
ERR3811664	k__Bacteria (UID203)	5449	99	54	89	10	0	0	0	0	11.14	0.00	0.00
ERR3811665	f__Spirochaetaceae (UID2512)	56	235	124	185	49	1	0	0	0	19.88	0.81	0.00
ERR4045376	f__Spirochaetaceae (UID2512)	56	235	124	6	224	5	0	0	0	96.48	1.16	20.00
ERR4045377	f__Spirochaetaceae (UID2512)	56	235	124	4	226	5	0	0	0	98.34	1.57	40.00
ERR4045378	f__Spirochaetaceae (UID2512)	56	235	124	1	230	4	0	0	0	99.60	0.24	25.00
ERR4045379	f__Spirochaetaceae (UID2512)	56	235	124	3	230	2	0	0	0	99.66	1.61	50.00
ERR4045380	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	0.05	0.00
ERR4045381	f__Spirochaetaceae (UID2512)	56	235	124	3	223	8	1	0	0	98.76	0.77	9.09
ERR4045382	f__Spirochaetaceae (UID2512)	56	235	124	5	221	9	0	0	0	98.34	1.74	55.56
ERR4045383	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	99.57	0.16	100.00
ERR4045384	f__Spirochaetaceae (UID2512)	56	235	124	4	225	6	0	0	0	98.61	2.23	50.00
ERR4045385	f__Spirochaetaceae (UID2512)	56	235	124	2	228	4	1	0	0	99.95	3.68	57.14
ERR4045386	f__Spirochaetaceae (UID2512)	56	235	124	2	223	9	1	0	0	99.17	2.95	8.33
ERR4045387	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4045388	f__Spirochaetaceae (UID2512)	56	235	124	10	216	9	0	0	0	95.27	3.77	55.56
ERR4045389	f__Spirochaetaceae (UID2512)	56	235	124	3	229	3	0	0	0	98.39	1.12	33.33
ERR4045390	f__Spirochaetaceae (UID2512)	56	235	124	2	232	0	1	0	0	98.39	0.81	100.00
ERR4045391	f__Spirochaetaceae (UID2512)	56	235	124	6	222	7	0	0	0	97.98	1.29	85.71
ERR4045392	f__Spirochaetaceae (UID2512)	56	235	124	2	227	6	0	0	0	98.39	2.90	66.67
ERR4045393	f__Spirochaetaceae (UID2512)	56	235	124	6	224	5	0	0	0	96.48	1.22	20.00
ERR4045394	f__Spirochaetaceae (UID2512)	56	235	124	4	229	2	0	0	0	97.55	1.61	0.00
ERR4045395	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4045396	f__Spirochaetaceae (UID2512)	56	235	124	2	231	2	0	0	0	98.39	1.61	50.00
ERR4045397	f__Spirochaetaceae (UID2512)	56	235	124	2	225	8	0	0	0	98.92	3.84	25.00
ERR4853527	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853528	f__Spirochaetaceae (UID2512)	56	235	124	2	230	3	0	0	0	99.17	0.10	0.00
ERR4853529	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853530	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	99.17	0.12	0.00
ERR4853531	f__Spirochaetaceae (UID2512)	56	235	124	1	227	5	2	0	0	99.97	1.05	0.00
ERR4853532	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853533	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.03	100.00
ERR4853534	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853535	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853536	f__Spirochaetaceae (UID2512)	56	235	124	3	230	2	0	0	0	98.36	1.61	0.00
ERR4853537	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853538	f__Spirochaetaceae (UID2512)	56	235	124	12	211	11	1	0	0	94.54	4.03	28.57
ERR4853539	f__Spirochaetaceae (UID2512)	56	235	124	6	221	8	0	0	0	97.44	0.54	25.00
ERR4853540	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	99.15	0.16	0.00
ERR4853541	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853542	f__Spirochaetaceae (UID2512)	56	235	124	1	231	3	0	0	0	99.97	1.73	33.33
ERR4853543	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	0.32	0.00
ERR4853544	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853545	f__Spirochaetaceae (UID2512)	56	235	124	0	232	2	1	0	0	100.00	1.71	0.00
ERR4853546	f__Spirochaetaceae (UID2512)	56	235	124	4	224	7	0	0	0	99.25	3.34	28.57
ERR4853547	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853548	f__Spirochaetaceae (UID2512)	56	235	124	14	208	13	0	0	0	93.83	2.94	23.08
ERR4853549	f__Spirochaetaceae (UID2512)	56	235	124	4	223	8	0	0	0	98.63	3.46	12.50
ERR4853550	f__Spirochaetaceae (UID2512)	56	235	124	1	232	1	1	0	0	99.19	0.73	100.00
ERR4853551	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853552	f__Spirochaetaceae (UID2512)	56	235	124	31	193	11	0	0	0	84.99	1.79	36.36
ERR4853553	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853554	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.27	0.00
ERR4853555	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853556	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	0.32	0.00
ERR4853557	f__Spirochaetaceae (UID2512)	56	235	124	19	192	24	0	0	0	91.69	7.83	37.50
ERR4853558	f__Spirochaetaceae (UID2512)	56	235	124	6	218	11	0	0	0	97.10	3.71	18.18
ERR4853559	f__Spirochaetaceae (UID2512)	56	235	124	1	230	3	1	0	0	99.97	0.59	0.00
ERR4853560	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.40	0.00
ERR4853561	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853562	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853563	f__Spirochaetaceae (UID2512)	56	235	124	2	228	5	0	0	0	98.39	1.33	0.00
ERR4853564	f__Spirochaetaceae (UID2512)	56	235	124	15	210	10	0	0	0	92.23	2.97	20.00
ERR4853565	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.05	0.00
ERR4853566	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853567	f__Spirochaetaceae (UID2512)	56	235	124	17	217	1	0	0	0	93.15	0.81	0.00
ERR4853568	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853569	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853570	f__Spirochaetaceae (UID2512)	56	235	124	2	233	0	0	0	0	99.17	0.00	0.00
ERR4853571	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853572	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853573	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853574	f__Spirochaetaceae (UID2512)	56	235	124	53	167	14	1	0	0	72.88	4.64	47.06
ERR4853575	f__Spirochaetaceae (UID2512)	56	235	124	27	197	11	0	0	0	86.00	3.63	18.18
ERR4853576	f__Spirochaetaceae (UID2512)	56	235	124	49	171	15	0	0	0	78.74	5.98	6.67
ERR4853577	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	0.07	0.00
ERR4853578	f__Spirochaetaceae (UID2512)	56	235	124	6	218	11	0	0	0	96.34	3.31	45.45
ERR4853579	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853580	f__Spirochaetaceae (UID2512)	56	235	124	2	233	0	0	0	0	99.17	0.00	0.00
ERR4853581	f__Spirochaetaceae (UID2512)	56	235	124	109	122	4	0	0	0	49.17	1.13	25.00
ERR4853582	f__Spirochaetaceae (UID2512)	56	235	124	1	223	7	2	2	0	99.97	3.30	0.00
ERR4853583	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853584	f__Spirochaetaceae (UID2512)	56	235	124	0	232	3	0	0	0	100.00	0.32	0.00
ERR4853585	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853586	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853587	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853588	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853589	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853590	f__Spirochaetaceae (UID2512)	56	235	124	1	231	3	0	0	0	99.97	1.08	66.67
ERR4853591	f__Spirochaetaceae (UID2512)	56	235	124	3	227	5	0	0	0	97.98	1.33	40.00
ERR4853592	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.05	0.00
ERR4853593	f__Spirochaetaceae (UID2512)	56	235	124	2	233	0	0	0	0	99.17	0.00	0.00
ERR4853594	k__Bacteria (UID203)	5449	99	54	6	71	11	3	3	5	94.73	30.56	8.27
ERR4853595	f__Spirochaetaceae (UID2512)	56	235	124	50	178	7	0	0	0	73.22	2.08	28.57
